tract_fips,county_name,diabetes_crude_prev,obesity_crude_prev,bphigh_crude_prev,csmoking_crude_prev,lpa_crude_prev,checkup_crude_prev,access2_crude_prev,geolocation
53065001000,Stevens,14.4,32.2,33.7,12.3,18.6,66.4,7.5,POINT (-118.0182 48.2695)
53065001100,Stevens,17.1,34.9,43.0,13.7,23.1,68.6,8.4,POINT (-117.8721 48.4780)
53065001200,Stevens,11.8,26.2,27.8,8.4,18.8,64.8,9.3,POINT (-117.7771 48.4679)
53065001300,Stevens,13.7,29.6,33.8,10.4,11.6,71.8,2.8,POINT (-117.9928 48.2906)
53065001400,Stevens,10.4,31.3,25.9,12.5,20.8,65.4,12.6,POINT (-117.7615 48.4766)
53067000100,Thurston,8.2,38.3,25.6,15.3,23.6,68.4,10.7,POINT (-122.9990 46.8934)
53067000200,Thurston,9.7,21.7,28.2,8.2,14.3,59.7,5.1,POINT (-122.9147 46.7836)
53067000300,Thurston,8.2,29.7,27.0,9.8,17.3,65.4,9.6,POINT (-122.9380 46.7828)
53067000400,Thurston,11.2,35.9,31.8,16.9,25.3,65.8,15.1,POINT (-122.9814 46.9059)
53067000500,Thurston,11.9,32.9,35.9,13.2,15.5,71.3,4.0,POINT (-122.6714 46.8113)
53067000600,Thurston,11.4,38.7,33.5,17.7,24.9,71.0,14.4,POINT (-122.6562 46.9556)
53067000700,Thurston,9.8,35.0,28.2,11.7,15.7,69.4,6.5,POINT (-122.7591 46.8837)
53067000800,Thurston,13.0,41.1,35.3,13.5,23.9,73.9,11.7,POINT (-122.7827 46.8414)
53067000900,Thurston,12.8,36.2,33.7,12.4,20.9,69.8,9.8,POINT (-123.0292 46.8189)
53067001000,Thurston,9.7,30.8,27.0,12.7,19.2,67.4,7.9,POINT (-122.8080 47.0595)
53067001100,Thurston,6.7,31.5,25.4,7.2,15.0,71.4,4.4,POINT (-122.8965 47.0581)
53067001200,Thurston,14.0,40.5,34.1,16.5,26.3,67.8,15.7,POINT (-122.8697 46.8783)
53067001300,Thurston,5.9,28.5,19.9,7.0,11.7,68.4,3.7,POINT (-122.8037 46.9918)
53067001400,Thurston,8.2,26.2,22.8,8.2,16.3,67.4,9.5,POINT (-123.0198 47.0576)
53067001500,Thurston,13.7,36.3,36.0,18.4,30.1,64.5,19.5,POINT (-122.8979 46.9925)
53067001600,Thurston,10.0,35.7,28.3,11.2,17.0,67.1,9.2,POINT (-122.8258 46.8341)
53067001700,Thurston,7.1,23.6,18.9,9.3,16.7,65.1,8.5,POINT (-122.9752 46.9315)
53067001800,Thurston,11.2,40.7,33.9,13.8,18.4,66.8,8.0,POINT (-122.8667 46.8406)
53067001900,Thurston,8.4,29.7,25.2,8.1,11.5,73.1,3.8,POINT (-122.9030 46.9026)
53067002000,Thurston,14.4,42.6,37.5,19.3,28.6,70.7,15.0,POINT (-123.0283 46.8246)
53067002100,Thurston,1.9,25.1,17.5,7.4,10.3,66.7,2.8,POINT (-122.6526 47.0711)
53067002200,Thurston,11.6,29.1,32.4,11.9,18.7,70.6,5.7,POINT (-122.6320 46.9251)
53067002300,Thurston,7.6,28.5,26.9,5.9,13.3,67.5,3.5,POINT (-123.0025 46.9821)
53067002400,Thurston,6.7,21.9,25.1,6.8,10.6,67.8,3.9,POINT (-122.6636 46.8153)
53067002500,Thurston,11.1,33.7,34.7,14.4,22.8,70.0,12.5,POINT (-122.6927 46.9690)
53067002600,Thurston,10.8,38.2,34.3,12.2,17.8,68.3,9.1,POINT (-122.8508 47.0495)
53067002700,Thurston,6.1,26.3,23.1,10.5,15.3,63.1,5.6,POINT (-122.9547 46.7946)
53067002800,Thurston,7.1,24.0,23.1,5.3,14.1,64.0,9.4,POINT (-122.9545 46.8000)
53067002900,Thurston,13.0,41.6,34.3,16.6,22.5,72.5,9.7,POINT (-122.9827 46.9032)
53067003000,Thurston,9.0,24.6,20.5,6.2,14.7,65.9,6.5,POINT (-122.8517 46.8300)
53067003100,Thurston,11.7,43.1,37.5,14.4,18.8,78.3,9.8,POINT (-122.8429 46.8821)
53067003200,Thurston,10.5,27.2,32.3,9.7,16.3,72.5,6.1,POINT (-122.7722 46.9088)
53067003300,Thurston,7.1,24.9,25.4,9.0,14.5,70.8,4.1,POINT (-122.9869 47.0612)
53067003400,Thurston,10.5,17.8,27.3,7.7,12.4,66.9,2.8,POINT (-122.6889 46.8098)
53067003500,Thurston,12.6,39.2,37.1,11.6,20.6,70.4,7.3,POINT (-122.7234 46.9319)
53067003600,Thurston,8.5,27.5,28.7,5.7,16.5,71.0,5.2,POINT (-122.6985 46.8446)
53067003700,Thurston,12.3,29.8,31.5,11.0,22.0,69.2,11.9,POINT (-122.7758 47.0572)
53067003800,Thurston,8.6,31.4,31.4,12.9,18.8,71.2,8.9,POINT (-122.6719 46.8118)
53067003900,Thurston,11.3,39.3,35.8,14.5,24.3,69.2,9.4,POINT (-122.7296 47.0177)
53067004000,Thurston,9.4,30.4,24.0,12.2,11.7,75.5,5.6,POINT (-122.7104 46.7910)
53067004100,Thurston,9.4,30.8,29.2,9.7,16.9,68.7,6.5,POINT (-122.9410 46.8214)
53067004200,Thurston,10.5,27.0,29.9,10.1,17.0,68.4,10.1,POINT (-122.9240 46.9531)
53067004300,Thurston,9.2,31.3,31.5,10.9,18.1,69.2,10.2,POINT (-122.7868 46.9784)
53067004400,Thurston,9.4,36.5,29.0,11.3,20.2,68.1,10.6,POINT (-122.7676 46.8124)
53067004500,Thurston,3.2,19.1,15.1,3.5,6.9,64.4,2.8,POINT (-122.9656 47.0572)
53067004600,Thurston,6.6,26.9,26.7,9.2,16.2,71.7,8.5,POINT (-122.8933 46.9591)
53067004700,Thurston,14.7,38.6,36.8,16.8,27.8,72.5,18.6,POINT (-122.9152 46.9179)
53067004800,Thurston,10.1,33.9,27.5,16.3,21.9,66.6,11.4,POINT (-123.0184 46.8862)
53067004900,Thurston,8.4,25.7,24.7,5.9,10.1,74.3,2.8,POINT (-122.7801 47.0745)
53067005000,Thurston,12.4,41.6,39.8,12.5,19.1,69.6,5.6,POINT (-122.8765 46.9302)
53067005100,Thurston,9.3,28.6,28.5,10.1,14.7,62.2,4.9,POINT (-122.8780 46.9418)
53067005200,Thurston,8.7,28.3,23.9,8.6,12.0,67.4,2.8,POINT (-122.8444 46.8880)
53067005300,Thurston,7.9,22.1,24.3,5.4,13.0,69.4,3.9,POINT (-122.9580 46.8628)
53067005400,Thurston,8.0,29.9,27.8,10.4,20.2,70.0,11.2,POINT (-122.6929 46.9470)
53067005500,Thurston,10.4,35.6,28.7,12.0,20.3,69.8,10.3,POINT (-123.0169 46.8258)
53067005600,Thurston,12.8,30.9,31.7,12.2,18.4,79.5,6.7,POINT (-122.6381 46.8540)
53067005700,Thurston,9.8,29.3,27.8,10.4,17.3,67.1,7.3,POINT (-122.7917 47.0286)
53067005800,Thurston,13.4,44.5,37.9,14.6,25.9,75.9,13.7,POINT (-122.8519 47.0588)
53067005900,Thurston,11.9,41.8,34.4,16.9,23.8,70.6,14.4,POINT (-122.9115 47.0750)
53067006000,Thurston,8.6,25.4,26.5,8.1,15.4,67.1,10.6,POINT (-122.7748 46.8521)
53067006100,Thurston,6.8,31.4,22.2,6.8,13.3,67.1,2.8,POINT (-122.7795 46.8934)
53067006200,Thurston,5.8,24.0,23.9,8.4,12.9,69.1,4.1,POINT (-122.7828 46.8715)
53067006300,Thurston,6.5,18.9,21.2,5.2,11.4,69.6,4.7,POINT (-123.0096 46.8627)
53067006400,Thurston,9.3,24.5,28.5,9.5,9.7,66.2,2.8,POINT (-122.6767 47.0536)
53067006500,Thurston,10.3,29.0,29.7,10.0,16.5,66.9,5.7,POINT (-122.7434 47.0712)
53067006600,Thurston,7.3,28.6,26.1,7.9,17.3,67.6,10.9,POINT (-122.8064 46.9848)
53067006700,Thurston,8.4,19.9,26.3,7.0,12.2,66.4,4.6,POINT (-122.9543 46.8178)
53067006800,Thurston,8.8,28.2,29.2,10.1,17.6,68.2,6.8,POINT (-122.6739 46.8668)
53067006900,Thurston,7.2,24.9,15.2,6.5,11.2,67.4,3.6,POINT (-122.6609 46.8319)
53067007000,Thurston,10.9,24.0,29.9,5.4,9.6,69.2,4.3,POINT (-122.7438 46.9368)
53067007100,Thurston,11.0,33.8,31.5,11.1,17.5,70.9,3.2,POINT (-122.9224 46.8131)
53067007200,Thurston,11.5,33.1,34.5,14.3,17.8,68.1,5.8,POINT (-122.9235 47.0676)
53069000100,Wahkiakum,12.2,21.4,30.4,8.3,17.0,70.9,3.3,POINT (-123.5510 46.2290)
53069000200,Wahkiakum,15.8,35.4,33.3,12.1,15.6,79.1,2.8,POINT (-123.5367 46.1787)
53069000300,Wahkiakum,15.9,33.5,31.6,12.8,22.6,68.0,7.3,POINT (-123.4479 46.3327)
53071000100,Walla Walla,9.2,29.0,32.1,12.7,19.2,65.4,6.8,POINT (-118.4811 46.2461)
53071000200,Walla Walla,9.7,33.4,28.8,11.1,16.8,68.9,2.8,POINT (-118.2164 46.3206)
53071000300,Walla Walla,6.9,23.8,26.8,6.2,11.9,69.6,5.9,POINT (-118.3766 46.0865)
53071000400,Walla Walla,12.8,37.5,34.5,13.2,21.6,68.9,11.4,POINT (-118.2132 46.1006)
53071000500,Walla Walla,10.7,36.4,35.2,17.3,24.9,73.0,11.0,POINT (-118.1692 46.3012)
53071000600,Walla Walla,12.6,42.1,38.6,16.5,24.1,66.8,12.0,POINT (-118.3475 46.1509)
53071000700,Walla Walla,13.5,37.7,38.9,16.5,24.8,74.8,4.0,POINT (-118.3815 46.1353)
53071000800,Walla Walla,6.6,21.9,20.8,7.4,12.6,68.1,6.2,POINT (-118.5087 46.2367)
53071000900,Walla Walla,7.3,21.9,25.1,5.8,7.0,71.4,2.8,POINT (-118.3127 46.2945)
53071001000,Walla Walla,13.5,40.0,38.9,18.4,25.9,73.9,12.8,POINT (-118.4213 46.3287)
53071001100,Walla Walla,11.9,37.0,37.5,14.6,19.5,75.2,4.3,POINT (-118.1305 46.3510)
53071001200,Walla Walla,12.8,37.3,38.7,16.8,26.3,72.2,13.8,POINT (-118.2188 46.3558)
53071001300,Walla Walla,4.6,22.8,16.8,6.8,7.8,62.5,6.6,POINT (-118.3005 46.3237)
53071001400,Walla Walla,12.3,36.8,35.3,13.7,23.6,68.3,14.1,POINT (-118.2592 46.1370)
53071001500,Walla Walla,9.0,28.7,28.1,9.0,16.2,67.3,8.0,POINT (-118.1358 46.2938)
53071001600,Walla Walla,12.7,34.4,34.7,14.2,21.5,71.4,11.1,POINT (-118.4215 46.2424)
53071001700,Walla Walla,12.3,34.2,32.0,12.5,18.5,71.3,4.8,POINT (-118.1382 46.2851)
53071001800,Walla Walla,15.5,48.6,41.9,21.2,28.0,78.9,10.5,POINT (-118.3996 46.1332)
53073000100,Whatcom,9.2,23.0,29.0,5.8,12.5,67.8,2.8,POINT (-122.5319 48.8626)
53073000200,Whatcom,7.5,29.0,22.4,8.2,15.6,75.4,5.6,POINT (-122.4652 48.7067)
53073000300,Whatcom,7.2,25.8,24.8,7.8,15.4,68.8,8.2,POINT (-122.5826 48.9596)
53073000400,Whatcom,8.8,36.2,28.4,10.9,23.4,63.4,11.1,POINT (-122.2951 48.8287)
53073000500,Whatcom,8.0,40.0,32.7,17.1,23.0,76.6,9.8,POINT (-122.2058 48.9860)
53073000600,Whatcom,12.0,37.2,34.3,13.7,21.7,71.9,10.2,POINT (-122.2198 48.8266)
53073000700,Whatcom,9.5,38.3,22.7,14.6,23.3,70.3,12.0,POINT (-122.3016 48.7106)
53073000800,Whatcom,10.1,37.2,35.0,13.1,21.6,75.5,2.8,POINT (-122.5002 48.8928)
53073000900,Whatcom,7.8,35.0,29.9,13.2,18.6,66.3,7.3,POINT (-122.5482 48.8522)
53073001000,Whatcom,13.4,36.3,37.0,12.8,24.1,69.3,11.5,POINT (-122.4568 48.9615)
53073001100,Whatcom,5.3,16.3,20.2,3.5,11.0,61.3,3.1,POINT (-122.5365 48.8878)
53073001200,Whatcom,9.6,30.2,26.5,8.9,13.5,67.7,9.5,POINT (-122.2032 48.7618)
53073001300,Whatcom,9.7,37.4,32.0,15.8,16.3,68.2,9.8,POINT (-122.2152 48.9259)
53073001400,Whatcom,8.1,36.9,31.6,12.1,18.0,66.6,6.1,POINT (-122.5342 48.7888)
53073001500,Whatcom,6.5,27.8,20.0,10.0,16.4,61.5,13.3,POINT (-122.4021 48.8509)
53073001600,Whatcom,10.8,37.6,30.6,15.1,25.5,68.5,18.4,POINT (-122.3067 48.7525)
53073001700,Whatcom,9.7,37.1,31.2,14.6,17.9,70.3,5.5,POINT (-122.5255 48.8085)
53073001800,Whatcom,7.4,35.5,25.9,10.2,16.0,64.5,10.4,POINT (-122.3745 48.7996)
53073001900,Whatcom,7.8,30.8,29.9,9.7,17.3,66.3,13.3,POINT (-122.4072 48.9179)
53073002000,Whatcom,11.9,35.4,32.0,13.1,20.6,75.4,5.0,POINT (-122.5444 48.8577)
53073002100,Whatcom,9.9,32.3,29.9,11.5,18.4,71.7,8.7,POINT (-122.2285 48.9744)
53073002200,Whatcom,10.6,20.3,30.4,3.9,12.6,74.4,2.8,POINT (-122.5929 48.9050)
53073002300,Whatcom,8.9,27.9,31.0,10.0,20.5,70.7,9.6,POINT (-122.3483 48.8611)
53073002400,Whatcom,9.7,35.7,25.9,12.9,19.9,70.1,8.8,POINT (-122.2016 48.9984)
53073002500,Whatcom,6.9,26.9,21.6,4.9,12.5,69.6,4.5,POINT (-122.5745 48.9573)
53073002600,Whatcom,12.8,35.0,31.8,13.3,21.0,66.8,10.7,POINT (-122.3549 48.9860)
53073002700,Whatcom,8.0,20.7,24.2,4.5,10.6,66.3,6.0,POINT (-122.4371 48.9403)
53073002800,Whatcom,13.6,42.4,33.8,19.4,32.2,69.1,21.9,POINT (-122.4147 48.7959)
53073002900,Whatcom,8.2,20.9,23.6,10.1,11.4,67.1,4.8,POINT (-122.4572 48.7441)
53073003000,Whatcom,8.3,27.4,26.9,8.3,11.0,69.3,5.0,POINT (-122.5848 48.9573)
53073003100,Whatcom,11.7,32.3,30.1,11.6,23.2,71.0,13.0,POINT (-122.5500 48.7453)
53073003200,Whatcom,11.8,37.9,34.5,15.6,22.6,65.5,13.8,POINT (-122.2012 48.8209)
53073003300,Whatcom,12.6,32.7,37.0,16.0,23.9,67.7,13.1,POINT (-122.5418 48.7520)
53073003400,Whatcom,8.2,26.4,27.5,5.9,8.8,69.3,2.8,POINT (-122.2472 48.9745)
53073003500,Whatcom,10.4,41.8,32.7,16.6,22.3,71.7,8.7,POINT (-122.2993 48.7097)
53073003600,Whatcom,9.7,31.6,32.5,8.9,11.0,69.6,2.8,POINT (-122.2929 48.8966)
53073003700,Whatcom,9.9,38.0,32.2,12.8,15.1,69.1,7.4,POINT (-122.2034 48.8484)
53073003800,Whatcom,8.6,30.1,28.7,8.5,16.7,74.2,4.5,POINT (-122.5063 48.7132)
53073003900,Whatcom,6.7,26.1,18.2,8.9,14.8,71.2,5.4,POINT (-122.4201 48.8190)
53073004000,Whatcom,10.6,29.9,30.1,8.0,15.1,68.7,6.1,POINT (-122.3760 48.9764)
53073004100,Whatcom,8.0,29.2,25.6,9.3,15.6,68.3,8.1,POINT (-122.4369 48.7135)
53073004200,Whatcom,9.2,29.7,28.2,9.1,15.0,75.1,2.8,POINT (-122.2138 48.8249)
53073004300,Whatcom,8.8,28.7,27.3,9.4,16.5,63.4,10.8,POINT (-122.3457 48.8798)
53073004400,Whatcom,11.1,29.3,26.0,8.8,15.7,76.2,5.8,POINT (-122.2920 48.9140)
53073004500,Whatcom,5.0,20.2,20.0,6.2,6.9,66.5,2.8,POINT (-122.5051 48.8905)
53073004600,Whatcom,6.8,27.7,26.2,10.7,17.3,66.5,9.9,POINT (-122.3072 48.9622)
53073004700,Whatcom,10.3,33.9,29.5,11.4,19.1,76.5,7.1,POINT (-122.2014 48.9226)
53073004800,Whatcom,8.0,25.2,24.7,12.6,16.7,69.9,6.9,POINT (-122.2683 48.9408)
53073004900,Whatcom,10.2,36.5,29.8,12.1,23.8,72.1,12.8,POINT (-122.5395 48.9854)
53073005000,Whatcom,11.5,37.6,38.9,14.4,24.3,66.8,10.2,POINT (-122.3678 48.8493)
53073005100,Whatcom,6.5,31.8,17.8,9.5,7.8,63.8,2.8,POINT (-122.2642 48.7988)
53073005200,Whatcom,13.0,40.1,34.4,17.5,26.4,69.6,11.2,POINT (-122.3116 48.9287)
53073005300,Whatcom,7.1,23.4,24.2,7.7,16.4,69.0,2.8,POINT (-122.4962 48.9991)
53073005400,Whatcom,10.2,26.6,27.4,7.9,13.3,64.6,6.2,POINT (-122.3794 48.9206)
53073005500,Whatcom,6.0,26.7,28.6,6.0,10.9,61.9,2.9,POINT (-122.5358 48.7939)
53075000100,Whitman,11.0,37.9,33.2,15.9,30.0,74.6,13.9,POINT (-117.4818 47.0188)
53075000200,Whitman,5.8,23.0,19.6,7.8,9.2,66.4,4.9,POINT (-117.5019 46.9975)
53075000300,Whitman,9.2,27.0,31.3,6.0,12.2,70.2,2.8,POINT (-117.5850 46.8160)
53075000400,Whitman,9.9,35.3,30.6,12.1,18.6,67.5,10.3,POINT (-117.3308 46.8645)
53075000500,Whitman,7.8,32.4,26.8,10.2,18.0,66.4,9.9,POINT (-117.3257 46.7517)
53075000600,Whitman,10.0,30.1,31.4,12.0,21.6,72.2,10.9,POINT (-117.3215 47.0441)
53075000700,Whitman,6.6,37.2,21.8,14.4,21.2,63.1,12.0,POINT (-117.3345 46.8930)
53075000800,Whitman,9.2,37.1,28.0,12.8,14.6,73.9,2.8,POINT (-117.7095 46.8687)
53075000900,Whitman,10.3,32.8,30.7,13.6,24.6,69.7,14.4,POINT (-117.3419 46.8173)
53075001000,Whitman,10.3,37.8,30.5,16.0,26.0,72.0,11.6,POINT (-117.5016 46.7541)
53075001100,Whitman,9.0,32.0,25.2,14.3,20.4,68.2,9.5,POINT (-117.6054 46.7727)
53075001200,Whitman,6.1,22.7,23.1,8.3,13.2,68.5,4.2,POINT (-117.3762 46.7764)
53077000100,Yakima,12.4,41.3,35.6,17.2,26.1,65.3,11.6,POINT (-120.3492 46.5973)
53077000200,Yakima,12.3,34.5,33.8,16.2,25.2,72.9,12.2,POINT (-120.3216 46.6265)
53077000300,Yakima,9.1,28.3,24.3,12.6,19.7,68.6,12.7,POINT (-120.4545 46.5730)
53077000400,Yakima,6.1,25.4,17.4,7.6,10.9,68.0,3.7,POINT (-120.5163 46.5929)
53077000500,Yakima,14.5,36.1,38.5,14.5,19.5,68.0,8.1,POINT (-120.4522 46.6738)
53077000600,Yakima,13.9,39.7,33.2,15.0,28.7,69.7,14.3,POINT (-120.3955 46.6604)
53077000700,Yakima,12.4,38.1,32.1,15.2,22.4,71.2,10.4,POINT (-120.4499 46.4773)
53077000800,Yakima,12.3,31.3,30.2,13.5,20.4,69.4,9.0,POINT (-120.4767 46.4799)
53077000900,Yakima,13.4,34.0,34.1,14.5,25.3,67.9,18.0,POINT (-120.3111 46.6232)
53077001000,Yakima,11.9,29.2,32.2,10.1,18.4,69.5,7.6,POINT (-120.6735 46.4292)
53077001100,Yakima,8.9,32.5,23.6,8.9,16.0,72.6,4.1,POINT (-120.5507 46.4431)
53077001200,Yakima,12.9,40.5,36.7,14.8,20.9,63.8,9.6,POINT (-120.3724 46.6665)
53077001300,Yakima,14.1,33.0,37.3,11.1,20.1,73.1,5.6,POINT (-120.3512 46.6411)
53077001400,Yakima,11.6,31.4,32.8,12.0,19.3,74.2,8.4,POINT (-120.6747 46.5169)
53077001500,Yakima,9.4,28.7,26.8,10.0,22.0,69.2,5.7,POINT (-120.3691 46.4374)
53077001600,Yakima,9.8,21.2,25.7,3.7,7.3,64.2,2.8,POINT (-120.4306 46.6391)
53077001700,Yakima,11.1,33.7,30.3,9.6,18.4,75.3,6.4,POINT (-120.5580 46.5219)
53077001800,Yakima,10.1,24.0,25.1,9.1,17.3,68.4,9.8,POINT (-120.6845 46.7074)
53077001900,Yakima,12.9,38.0,32.5,14.7,20.9,69.3,10.2,POINT (-120.5861 46.6521)
53077002000,Yakima,15.3,34.5,39.1,16.7,27.3,72.9,14.8,POINT (-120.4130 46.4317)
53077002100,Yakima,14.4,33.7,32.5,13.1,16.4,73.1,8.3,POINT (-120.4211 46.5193)
53077002200,Yakima,10.1,28.7,27.9,10.2,16.7,70.1,5.9,POINT (-120.4961 46.6323)
53077002300,Yakima,13.5,38.8,33.8,17.4,22.4,68.9,13.3,POINT (-120.4776 46.6532)
53077002400,Yakima,9.3,30.3,28.4,8.9,15.0,68.5,3.7,POINT (-120.4164 46.5060)
53077002500,Yakima,16.9,39.9,43.9,15.6,23.5,72.5,11.2,POINT (-120.7049 46.5967)
53077002600,Yakima,13.4,43.7,43.5,17.5,25.2,73.4,9.5,POINT (-120.4917 46.6905)
53077002700,Yakima,13.5,31.0,40.3,13.8,17.7,69.0,8.7,POINT (-120.3569 46.6806)
53077002800,Yakima,14.1,32.3,37.2,8.9,17.7,74.7,3.3,POINT (-120.5069 46.5535)
53077002900,Yakima,7.4,25.9,21.5,9.4,11.8,64.4,2.8,POINT (-120.5302 46.5447)
53077003000,Yakima,11.6,32.5,28.1,12.2,21.7,67.6,11.6,POINT (-120.3947 46.6885)
53077003100,Yakima,11.8,28.3,36.3,9.7,18.6,73.1,5.8,POINT (-120.4659 46.4580)
53077003200,Yakima,12.7,36.4,29.9,13.0,19.5,67.4,6.0,POINT (-120.4718 46.7188)
53077003300,Yakima,14.0,44.9,39.5,19.9,28.2,68.6,12.8,POINT (-120.4024 46.6558)
53077003400,Yakima,12.8,36.5,33.5,16.3,25.0,66.6,11.9,POINT (-120.5613 46.5251)
53077003500,Yakima,12.8,40.3,35.9,19.0,30.9,70.8,14.6,POINT (-120.5100 46.6372)
53077003600,Yakima,7.9,24.5,25.7,11.4,16.9,70.9,6.2,POINT (-120.4248 46.5912)
53077003700,Yakima,12.7,39.0,28.9,13.8,24.3,69.3,9.3,POINT (-120.6014 46.6533)
53077003800,Yakima,5.1,19.2,18.0,3.7,7.3,68.2,2.8,POINT (-120.5933 46.4640)
53077003900,Yakima,5.3,16.1,17.2,4.7,8.6,67.4,2.8,POINT (-120.5731 46.5723)
53077004000,Yakima,10.3,27.6,30.3,8.0,16.6,70.1,5.7,POINT (-120.6886 46.5905)
53077004100,Yakima,9.5,23.3,24.6,7.1,7.3,67.3,2.8,POINT (-120.5628 46.5729)
53077004200,Yakima,12.6,32.9,33.0,11.3,19.5,74.4,9.1,POINT (-120.5410 46.5804)
53077004300,Yakima,12.4,32.7,34.6,9.0,16.7,72.4,6.4,POINT (-120.3484 46.5053)
53077004400,Yakima,12.8,36.9,33.4,15.0,20.7,66.8,10.2,POINT (-120.4375 46.4754)
53077004500,Yakima,11.6,25.1,31.3,10.7,16.9,76.2,3.4,POINT (-120.4945 46.6974)
53077004600,Yakima,10.2,28.9,28.2,9.6,12.6,67.0,3.8,POINT (-120.6601 46.6829)
53077004700,Yakima,14.2,48.0,41.3,17.2,25.7,71.2,15.3,POINT (-120.5272 46.5681)
53077004800,Yakima,10.7,25.7,27.5,10.6,18.2,67.5,10.3,POINT (-120.5327 46.4224)
53077004900,Yakima,5.5,22.1,21.5,4.7,7.3,61.9,4.7,POINT (-120.4421 46.5307)
53077005000,Yakima,9.3,30.0,28.6,13.4,18.6,66.5,9.5,POINT (-120.6757 46.7015)
53077005100,Yakima,14.4,37.7,34.2,11.7,18.0,72.9,5.1,POINT (-120.5324 46.5182)
53077005200,Yakima,9.6,26.3,27.2,8.6,13.8,72.5,7.2,POINT (-120.4001 46.5566)
53077005300,Yakima,7.1,26.2,20.7,7.7,13.2,66.2,5.6,POINT (-120.6991 46.5530)
53077005400,Yakima,12.8,36.9,32.2,12.7,17.6,66.9,12.0,POINT (-120.3561 46.6330)
53077005500,Yakima,9.2,23.3,26.6,7.6,12.6,72.6,4.0,POINT (-120.4776 46.5742)
53077005600,Yakima,9.8,28.0,26.2,11.4,16.4,62.3,8.7,POINT (-120.6217 46.4689)
53077005700,Yakima,7.3,34.8,21.7,11.2,17.3,66.1,7.2,POINT (-120.5377 46.4906)
53077005800,Yakima,12.2,41.2,35.4,18.3,23.8,70.5,11.5,POINT (-120.5013 46.6984)
53077005900,Yakima,12.0,40.2,32.4,14.2,23.7,64.1,12.0,POINT (-120.6036 46.4776)
53077006000,Yakima,10.8,27.7,31.9,7.9,14.5,70.8,7.0,POINT (-120.4607 46.5352)
53077006100,Yakima,11.1,36.5,32.8,13.6,18.5,65.2,8.7,POINT (-120.5530 46.5520)
53077006200,Yakima,9.8,33.9,30.2,11.7,15.6,70.6,2.8,POINT (-120.6133 46.5894)
53077006300,Yakima,9.2,24.4,25.7,10.5,15.6,66.2,3.6,POINT (-120.7002 46.4437)
53077006400,Yakima,12.5,31.5,32.9,11.2,20.9,69.2,9.2,POINT (-120.6734 46.4954)
53077006500,Yakima,12.4,44.1,36.4,16.4,25.2,68.7,9.7,POINT (-120.4008 46.5209)
